Type,URL,Listing Agent,Price,Address,Beds,Showers,Cars,Location Type,Size of the property,Description,Features
Buy,https://www.domain.com.au/a404-75-shortland-esplanade-newcastle-nsw-2300-2016187137,Cveta Kolarovski,Price Guide on Request,a404/75 Shortland Esplanade Newcastle NSW 2300,2,2,1,Apartment / Unit / Flat,-,"Magnificent immediate beachfront location. Glistening ocean frontage, with sweeping views of beautiful Newcastle beaches and beyond. Walking distance to cafe culture, city CBD, popular Darby Street and East End amenities. This one in a lifetime, spacious and sun filled apartment represents a rare blue chip investment opportunity.- Immediate waterfront apartment in highly sought after Arena","['Air conditioning', 'Beach Front', 'Built in wardrobes', 'Car Parking - Basement']"
Buy,https://www.domain.com.au/7a-elandale-place-redhead-nsw-2290-2016010594,Lily Chagorski,Contact Agent,7a Elandale Place Redhead NSW 2290,5,3,2,House,375.8m²,"A dream home for those who love sun, sand and surf, this architect-designed house has been tailor made to offer the ultimate in laidback beachside luxury. On a quiet cul-de-sac 1.5km to Redhead beach, the two storey home celebrates family life with 5 bedrooms, 3 bathrooms and a vast open plan living area extending to a sizable alfresco retreat and level lawn. -Commanding street presence with",None
Buy,https://www.domain.com.au/23-1-queen-street-cooks-hill-nsw-2300-2016076790,Mark Kentwell,"Guide $940,000 - $990,000",23/1 Queen Street Cooks Hill NSW 2300,2,1,4,New House & Land,-,None,"['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Fully fenced', 'Garden / Courtyard', 'Swimming Pool']"
Buy,https://www.domain.com.au/8-wilson-street-hamilton-nsw-2303-2016131790,Cveta Kolarovski,Contact Agent,8 Wilson Street Hamilton NSW 2303,3,2,2,House,251m²,None,None
Buy,https://www.domain.com.au/58-victoria-street-adamstown-nsw-2289-2014770350,None,"$895,000 to $925,000",58 Victoria Street Adamstown NSW 2289,3,2,2,House,-,None,None
Buy,https://www.domain.com.au/s604-151-153-hunter-street-newcastle-nsw-2300-2015968106,Steve Macnamara,"143 Hunter Street, Newcastle. Hunter Street Mall",S604/151-153 Hunter Street Newcastle NSW 2300,2,2,1,New Apartments / Off the Plan,-,None,None
Buy,https://www.domain.com.au/402-glebe-road-hamilton-south-nsw-2303-2016026412,Ryan Nichols,"Guide $890,000",402 Glebe Road Hamilton South NSW 2303,5,2,2,House,-,None,"['Air conditioning', 'Heating']"
Buy,https://www.domain.com.au/29-samdon-street-hamilton-nsw-2303-2016179961,Kate Rundle,"$875,000 - $950,000",29 Samdon Street Hamilton NSW 2303,4,3,2,House,397m²,"Just 10 years old and flawlessly presented, this modern double storey haven is deceptively spacious inside offering a choice of living areas, 4-bedroom plus study accommodation and the flexibility of having the master bedroom downstairs or up. From the Caesarstone island kitchen and three spotless bathrooms to the freestanding double garage and external laundry with kitchenette, this home will",None
Buy,https://www.domain.com.au/37-king-street-adamstown-nsw-2289-2015671706,Roger Ingham,Price Guide On Request,37 King  Street Adamstown NSW 2289,3,2,2,House,320m²,"The instant appeal of this modern brick residence is undeniable, as is its brilliant location on the edge of Merewether Golf Club, an easy stroll to Henderson Park and an 8-minute drive to the beach. Introduced by a low maintenance garden on an easy to manage 320sqm block, the Huxley built home is designed over two light-filled levels. Open plan living on the ground floor connects to a large","['Air conditioning', 'Built in wardrobes', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport']"
Buy,https://www.domain.com.au/1303-2-charles-st-charlestown-nsw-2290-2015968496,None,"$849,000",1303/2 Charles St Charlestown NSW 2290,3,2,2,New Apartments / Off the Plan,-,Apartment 13.03 is a North East facing three bedroom home with stunning views throughout. Including a king sized master that encompasses taking advantage of the views to the North it also has a walk through robe and stylish modern bathroom. The two additional bedrooms also offer views and include built-in-robes. In this apartment storage space and convenience is combined truly with luxury and,"['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Internal Laundry', 'Secure Parking', 'Wall / ceiling insulation', 'Water efficient appliances']"
Buy,https://www.domain.com.au/5-morgan-street-adamstown-nsw-2289-2016241436,Russell Dawson,"Guide $845,000 - $875,000",5 Morgan Street Adamstown NSW 2289,4,2,1,House,474.2m²,None,None
Buy,https://www.domain.com.au/1-29-31-laman-street-cooks-hill-nsw-2300-2015637406,Graeme Brownlow,"$845,000",1/29-31 Laman Street Cooks Hill NSW 2300,3,2,1,New Apartments / Off the Plan,-,None,"['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Ensuite', 'Security Access']"
Buy,https://www.domain.com.au/n307-147-149-hunter-street-newcastle-nsw-2300-2015968105,Steve Macnamara,"143 Hunter Street, Newcastle. Hunter Street Mall",N307/147-149 Hunter Street Newcastle NSW 2300,2,2,1,New Apartments / Off the Plan,-,None,None
Buy,https://www.domain.com.au/37-jamieson-street-gateshead-nsw-2290-2016201645,Michael Barber,"$820,000-$850,000",37 Jamieson  Street Gateshead NSW 2290,4,3,3,House,-,None,None
Buy,https://www.domain.com.au/12-pacific-street-newcastle-nsw-2300-2016290042,Wayne Stewart,PREVIEW,12 Pacific Street Newcastle NSW 2300,-,-,-,Terrace,None,"This is truly a unique opportunity to secure a historic terrace, one in row of five, located only 250 metres of iconic Newcastle Beach, and overlooking beautiful Pacific Park.Currently leased the property has a history of retail and commercial use, predominantly in hospitality, but today in a rapidly changing City offers a plethora of business usage or possible redevelopment opportunity. This",None
Buy,https://www.domain.com.au/305-470-king-street-newcastle-nsw-2300-2015808417,Andrew Walker,"$795,000",305/470 King Street Newcastle NSW 2300,2,2,1,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/702-489-hunter-street-newcastle-nsw-2300-2016186056,Scott Purnell,"For Sale Guide $795,000",702/489 Hunter Street Newcastle NSW 2300,3,2,1,Apartment / Unit / Flat,-,"Embracing harbour vistas, a birds eye view line along Hunter Street and outlook towards the cathedral, this contemporary apartment captivates a relaxed lifestyle. Enjoying its attractive NE corner position, this sun filled property was constructed when space was a priority. This unit is 118m2 in size excluding security car space and is centrally located, this apartment is designed to optimise","['Balcony', 'Built in wardrobes', 'Ceiling Fans', 'Dishwasher', 'Ensuite', 'Off Street Parking', 'Split System AirCon']"
Buy,https://www.domain.com.au/6-42-44-grayson-avenue-kotara-nsw-2289-2015928644,Damon Sellis,"$789,000",6/42-44 Grayson Avenue Kotara NSW 2289,4,2,2,New House & Land,-,"Enjoy style, space and sophistication like nowhere else in Kotara where the superb liveability of The Grayson flows from your stunning new residence to the myriad of family lifestyle attractions on your doorstep. This boutique collection of just 8 luxury townhouses, with architecture and interior design by award-winning SDA, will allow you to live without compromise in one of Newcastles most",None
Buy,https://www.domain.com.au/102-29-31-laman-street-cooks-hill-nsw-2300-2015728084,Graeme Brownlow,"$785,000",102/29-31 Laman Street Cooks Hill NSW 2300,2,2,1,Apartment / Unit / Flat,-,None,"['Air conditioning', 'Area Views', 'Built in wardrobes', 'City Views', 'Close to schools', 'Close to shops', 'Close to transport', 'Ensuite', 'Heating', 'Intercom', 'Lift Installed']"
Buy,https://www.domain.com.au/20-princeton-avenue-adamstown-heights-nsw-2289-2016205827,Cveta Kolarovski,Contact Agent,20 Princeton Avenue Adamstown Heights NSW 2289,4,2,2,House,559m²,"This loved split-level residence is ready for a new family to make treasured memories. Warm and inviting inside with a versatile choice of living areas and a contemporary new kitchen, there is further scope for a value-adding makeover to add extra style and appeal. Brilliantly located, from here stroll to Westfield, schools and parkland. - Caesarstone benches, electric cooking, plenty of bench",None
Buy,https://www.domain.com.au/144-northcott-drive-adamstown-heights-nsw-2289-2016177446,Cveta Kolarovski,Contact Agent,144 Northcott Drive Adamstown Heights NSW 2289,5,2,1,House,658m²,None,None
Buy,https://www.domain.com.au/1501-2-charles-street-charlestown-nsw-2290-2015519377,None,"$779,000",1501/2 Charles Street Charlestown NSW 2290,2,2,1,New Apartments / Off the Plan,-,"Offering views across the stunning mountains to the West, sitting on the 15th floor of Highpoint, apartment 15.01 offers it all. With a generous internal area that includes a study space, this design positions the kitchen in the centre of the home allowing it to truly be the hub of this two bedroom apartment. The design ideally captures an abundance of natural light with windows positioned to take","['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Internal Laundry', 'Secure Parking', 'Water efficient appliances', 'Water efficient fixtures']"
Buy,https://www.domain.com.au/130-brunker-road-adamstown-nsw-2289-2015327663,Sam Tsiaousis,"Price Guide $760,000-$820,000",130 Brunker Road Adamstown NSW 2289,4,1,1,House,536m²,"Placed to the front of a 536sqm block with rear lane access, a huge 3.4m x 14m shed/stables and R4 High Density Residential zoning, this classic double fronted residence presents as a superb home and land parcel in a thriving location surrounded by transport, shopping, eateries and medical facilities.Fresh and bright with a canvas of timber floors and neutral decor, in its current family",None
Buy,https://www.domain.com.au/902-770-hunter-street-newcastle-nsw-2300-2015845282,Ben Robinson,"$750,000-$780,000",902/770 Hunter  Street Newcastle NSW 2300,2,2,1,Apartment / Unit / Flat,-,"The golden glow of spectacular sunrises, all the action of the working harbour, luxury cruise ships gently sailing into port and city lights that sparkle by night - see them all as you unwind on the balcony of this eighth floor 'Aero' apartment. Perfectly positioned on the north-eastern corner, 270-degree views that stretch right round to the ocean create an ever-changing backdrop. Open plan in",None
Buy,https://www.domain.com.au/38-wimbledon-grove-garden-suburb-nsw-2289-2016165697,Margaret Jensen,"$750,000",38 Wimbledon Grove Garden Suburb NSW 2289,4,1,2,House,663m²,"Hidden away from the hustle and bustle in a secluded cul-de-sac reminiscent of the Blue Mountains this updated weatherboard and tile FOUR bedroom family home is set back from the street on the high side of the street.Enter through the double doors from the tiled veranda to the lounge room which interconnects to the separate dining room, plus rear family room with cosy combustion fireplace for",None
Buy,https://www.domain.com.au/23-john-street-tingira-heights-nsw-2290-2015518652,Katie Kepner,"$750,000",23 John Street Tingira Heights NSW 2290,4,2,2,House,809m²,None,None
Buy,https://www.domain.com.au/31-mcdonald-crescent-charlestown-nsw-2290-2016203519,Cveta Kolarovski,"Price Guide: $749,000 - $820,000",31 McDonald Crescent Charlestown NSW 2290,4,2,2,House,597m²,None,None
Buy,https://www.domain.com.au/29-brisbane-water-road-adamstown-nsw-2289-2014881692,Craig Nealon,"Guide: $749,000",29 Brisbane Water Road Adamstown NSW 2289,2,1,2,House,967.4m²,None,None
Buy,https://www.domain.com.au/57-alexander-parade-charlestown-nsw-2290-2015950223,Peter Shiels,Contact Agent,57 Alexander Parade Charlestown NSW 2290,6,3,2,House,673.7m²,"This double storey brick home has plenty of space & is set in a centrally located spot making it a great choice for the growing family.Offering 6 large bedrooms, a separate study, 3 bathrooms, multiple living areas & a double garage all on a generous 673sqm landscaped block this supersized property is perfect for large families.The kitchen & main living areas are located on the entry level",['Study']
Buy,https://www.domain.com.au/a404-cnr-perkins-king-street-newcastle-nsw-2300-2015884268,Newcastle New Projects,"143 Hunter Street, Newcastle. Hunter Street Mall",A404/Cnr Perkins & King Street Newcastle NSW 2300,2,2,1,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/blanca-28-hudson-street-whitebridge-nsw-2290-2015896528,Kellie Quinn,"$725,000","Blanca, 28 Hudson Street Whitebridge NSW 2290",3,2,2,Townhouse,-,"The morning light breaking in, the chirp of the birds outside and the gentle rustling of the trees in the cool breeze. This is everyday life at Blanca. Capturing the very essence of relaxed living and built to embrace the lifestyle so many of us desire, this boutique set of five town-homes delivers a carefully considered layout designed to take full advantage of the natural bushland that",['Secure Parking']
